source_dataset	dataset	species	section_id	technology	validation_strategy	n_cells_or_bins	n_groups	n_lr_pairs_in_table	random_seed	n_permutations	validation_score_method	expression_potential_stat	expression_potential_power	kernel	score_type	null_model	k	top_k	n_pairs	observed_mean	observed_score	null_mean	null_sd	top_k_enrichment_z	top_k_empirical_pvalue	enrichment_z	empirical_p
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	spatial_ccc_score	coordinate_permutation	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	7.726984132682727e-05	6.467333268402265e-07	1.561889394234343	0.0699300699300699	1.561889394234343	0.0699300699300699
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	spatial_ccc_score	celltype_permutation	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	8.903432183179132e-05	1.9711399860932385e-05	-0.5455906052714874	0.6653346653346653	-0.5455906052714874	0.6653346653346653
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	spatial_ccc_score	matched_random_lr	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	7.362829079569057e-05	2.230262728563825e-06	2.085707838655306	0.0189810189810189	2.085707838655306	0.0189810189810189
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	spatial_ccc_score	score_permutation	5000	5000	4022	7.827996725091691e-05	7.827996725091691e-05	7.827996725091692e-05	1.3559308506083394e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	100	100	100	0.000105870888359	0.000105870888359	8.746659798650042e-05	3.301527919252884e-05	0.5574476673437645	0.1987003249187703	0.5574476673437645	0.1987003249187703
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	0.000105870888359	0.000105870888359	0.000104390875236	8.728710702717014e-07	1.695568994618323	0.0599400599400599	1.695568994618323	0.0599400599400599
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	0.000105870888359	0.000105870888359	0.0001221566922198	2.72202299328891e-05	-0.5982978064823323	0.6903096903096904	-0.5982978064823323	0.6903096903096904
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	0.000105870888359	0.000105870888359	7.793848032733861e-05	1.4109350596520076e-05	1.9797089767284808	0.0459540459540459	1.9797089767284808	0.0459540459540459
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	100	100	100	0.000105870888359	0.000105870888359	4.538034416276535e-05	8.203933932463918e-06	7.373358280829799	0.0009990009990009	7.373358280829799	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	500	500	500	6.94756989036561e-05	6.94756989036561e-05	5.966899756320476e-05	1.904148762421325e-05	0.5150176044008814	0.1837040739815046	0.5150176044008814	0.1837040739815046
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	500	500	500	6.94756989036561e-05	6.94756989036561e-05	6.849575391977466e-05	5.667068405742707e-07	1.7291920861382402	0.0629370629370629	1.7291920861382402	0.0629370629370629
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	500	500	500	6.94756989036561e-05	6.94756989036561e-05	7.891955781015255e-05	1.7533623443681825e-05	-0.5386142195211521	0.6593406593406593	-0.5386142195211521	0.6593406593406593
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	500	500	500	6.94756989036561e-05	6.94756989036561e-05	5.729707246176636e-05	4.651801741780704e-06	2.6180450324238835	0.0139860139860139	2.6180450324238835	0.0139860139860139
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	500	500	500	6.94756989036561e-05	6.94756989036561e-05	3.396360606112545e-05	2.4512398395081305e-06	14.48740032295516	0.0009990009990009	14.48740032295516	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	1000	1000	1000	5.631822732800666e-05	5.631822732800666e-05	4.988129574912571e-05	1.4055773717570276e-05	0.4579564034126793	0.182204448887778	0.4579564034126793	0.182204448887778
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	1000	1000	1000	5.631822732800666e-05	5.631822732800666e-05	5.555671517395264e-05	4.615551384270474e-07	1.6498833847873653	0.0669330669330669	1.6498833847873653	0.0669330669330669
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	1000	1000	1000	5.631822732800666e-05	5.631822732800666e-05	6.372310169510847e-05	1.4150094283258931e-05	-0.5233091892442417	0.6503496503496503	-0.5233091892442417	0.6503496503496503
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	1000	1000	1000	5.631822732800666e-05	5.631822732800666e-05	4.9192414749844704e-05	2.946343167722324e-06	2.418527704520779	0.0129870129870129	2.418527704520779	0.0129870129870129
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	1000	1000	1000	5.631822732800666e-05	5.631822732800666e-05	3.105295137759704e-05	1.5384390226833352e-06	16.42266971773902	0.0009990009990009	16.42266971773902	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	5000	5000	4022	2.9118856827924592e-05	2.9118856827924592e-05	2.872487181582572e-05	4.591762495696819e-06	0.085802567634562	0.1824543864033991	0.085802567634562	0.1824543864033991
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	5000	5000	4022	2.9118856827924592e-05	2.9118856827924592e-05	2.8736959251500945e-05	2.398153455313616e-07	1.592465134278521	0.0669330669330669	1.592465134278521	0.0669330669330669
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	5000	5000	4022	2.9118856827924592e-05	2.9118856827924592e-05	3.313014701677112e-05	7.341836789624272e-06	-0.5463605775758212	0.6613386613386614	-0.5463605775758212	0.6613386613386614
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	5000	5000	4022	2.9118856827924592e-05	2.9118856827924592e-05	2.6432806699053417e-05	9.0974443826757e-07	2.9525326189256305	0.0029970029970029	2.9525326189256305	0.0029970029970029
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	role_only	9252	17	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	5000	5000	4022	2.9118856827924592e-05	2.9118856827924592e-05	2.6599574295977395e-05	6.375575583491015e-07	3.9514589686155617	0.0009990009990009	3.9514589686155617	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	100	100	100	5.664294549264696e-05	5.664294549264696e-05	5.7761022042097177e-05	1.1043342622521492e-05	-0.1012443956207643	0.5178705323669083	-0.1012443956207643	0.5178705323669083
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	100	100	100	5.664294549264696e-05	5.664294549264696e-05	5.597249511948014e-05	7.505432497922723e-07	0.8932867937355767	0.1188811188811188	0.8932867937355767	0.1188811188811188
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	100	100	100	5.664294549264696e-05	5.664294549264696e-05	6.269139288517237e-05	1.47429845195483e-05	-0.4102593599352649	0.5944055944055944	-0.4102593599352649	0.5944055944055944
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	100	100	100	5.664294549264696e-05	5.664294549264696e-05	5.5737254671089256e-05	1.540723820595896e-05	0.0587834632950257	0.3596403596403596	0.0587834632950257	0.3596403596403596
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	100	100	100	5.664294549264696e-05	5.664294549264696e-05	5.6642945492646935e-05	2.7118617012166795e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	500	500	500	6.728384712769117e-05	6.728384712769117e-05	6.891612979066068e-05	1.1068914842912688e-05	-0.147465463971353	0.5201199700074981	-0.147465463971353	0.5201199700074981
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	500	500	500	6.728384712769117e-05	6.728384712769117e-05	6.661813008989727e-05	8.795334700408093e-07	0.756897901523868	0.1458541458541458	0.756897901523868	0.1458541458541458
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	500	500	500	6.728384712769117e-05	6.728384712769117e-05	7.819692571071546e-05	1.8096654454903933e-05	-0.6030439830864431	0.6863136863136863	-0.6030439830864431	0.6863136863136863
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	500	500	500	6.728384712769117e-05	6.728384712769117e-05	6.356561623433884e-05	6.273739354016356e-06	0.5926658223332097	0.2497502497502497	0.5926658223332097	0.2497502497502497
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	500	500	500	6.728384712769117e-05	6.728384712769117e-05	6.728384712769115e-05	1.3559308506083394e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	1000	1000	1000	6.481991604748425e-05	6.481991604748425e-05	6.541853427430918e-05	1.0240278323843309e-05	-0.058457222342396	0.4678830292426893	-0.058457222342396	0.4678830292426893
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	1000	1000	1000	6.481991604748425e-05	6.481991604748425e-05	6.418680545581858e-05	8.37182417740426e-07	0.756239713412105	0.1428571428571428	0.756239713412105	0.1428571428571428
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	1000	1000	1000	6.481991604748425e-05	6.481991604748425e-05	7.371974425819628e-05	1.707175657117604e-05	-0.5213188328691674	0.6523476523476524	-0.5213188328691674	0.6523476523476524
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	1000	1000	1000	6.481991604748425e-05	6.481991604748425e-05	5.894767133573757e-05	3.853820717635996e-06	1.5237462098000307	0.0779220779220779	1.5237462098000307	0.0779220779220779
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	1000	1000	1000	6.481991604748425e-05	6.481991604748425e-05	6.481991604748425e-05	0.0	0.0	1.0	0.0	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	5000	5000	4022	7.414706155007716e-05	7.414706155007716e-05	7.560935683422151e-05	1.1492632690606626e-05	-0.1272376246166418	0.4548862784303924	-0.1272376246166418	0.4548862784303924
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	5000	5000	4022	7.414706155007716e-05	7.414706155007716e-05	7.334514943900327e-05	9.42430997687607e-07	0.850897427017471	0.1288711288711288	0.850897427017471	0.1288711288711288
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	5000	5000	4022	7.414706155007716e-05	7.414706155007716e-05	8.523642347709574e-05	1.971273727973645e-05	-0.5625480505144151	0.6673326673326674	-0.5625480505144151	0.6673326673326674
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	5000	5000	4022	7.414706155007716e-05	7.414706155007716e-05	6.970879287070993e-05	2.083739208546737e-06	2.1299540082382085	0.0249750249750249	2.1299540082382085	0.0249750249750249
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	5000	5000	4022	7.414706155007716e-05	7.414706155007716e-05	7.414706155007716e-05	0.0	0.0	1.0	0.0	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	100	100	100	3.4734186918124604e-05	3.4734186918124604e-05	3.3850305050452214e-05	7.445072392109561e-06	0.1187203859305849	0.2689327668082979	0.1187203859305849	0.2689327668082979
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	3.4734186918124604e-05	3.4734186918124604e-05	3.432015383076055e-05	4.6016615355516826e-07	0.8997469374166277	0.1168831168831168	0.8997469374166277	0.1168831168831168
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	3.4734186918124604e-05	3.4734186918124604e-05	3.8459290210686766e-05	9.046008939438602e-06	-0.4117952256626161	0.5954045954045954	-0.4117952256626161	0.5954045954045954
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	3.4734186918124604e-05	3.4734186918124604e-05	3.429260488470178e-05	9.33647645547441e-06	0.0472964330311041	0.3646353646353646	0.0472964330311041	0.3646353646353646
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	100	100	100	3.4734186918124604e-05	3.4734186918124604e-05	2.8329171275659765e-05	6.905060483822494e-07	9.275828441287109	0.0009990009990009	9.275828441287109	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	500	500	500	3.883629859315438e-05	3.883629859315438e-05	3.850613722707784e-05	6.951331140933921e-06	0.0474961355433545	0.2726818295426143	0.0474961355433545	0.2726818295426143
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	500	500	500	3.883629859315438e-05	3.883629859315438e-05	3.845059804182797e-05	5.077909451706853e-07	0.7595656342331167	0.1448551448551448	0.7595656342331167	0.1448551448551448
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	500	500	500	3.883629859315438e-05	3.883629859315438e-05	4.513441346917749e-05	1.0445714450535424e-05	-0.6029376837598965	0.6883116883116883	-0.6029376837598965	0.6883116883116883
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	500	500	500	3.883629859315438e-05	3.883629859315438e-05	3.682044660793192e-05	3.631603710068048e-06	0.5550858921180836	0.2587412587412587	0.5550858921180836	0.2587412587412587
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	500	500	500	3.883629859315438e-05	3.883629859315438e-05	3.361909078937396e-05	3.703244296865629e-07	14.08820856943244	0.0009990009990009	14.08820856943244	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	1000	1000	1000	3.627934046942132e-05	3.627934046942132e-05	3.5674697909912625e-05	6.02874411827673e-06	0.1002932862377848	0.2199450137465633	0.1002932862377848	0.2199450137465633
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	1000	1000	1000	3.627934046942132e-05	3.627934046942132e-05	3.592412445185822e-05	4.688502057137183e-07	0.7576322101050593	0.1428571428571428	0.7576322101050593	0.1428571428571428
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	1000	1000	1000	3.627934046942132e-05	3.627934046942132e-05	4.12850314768322e-05	9.560409761440062e-06	-0.5235854040064583	0.6543456543456544	-0.5235854040064583	0.6543456543456544
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	1000	1000	1000	3.627934046942132e-05	3.627934046942132e-05	3.3104639750574544e-05	2.186779566505116e-06	1.451769884570734	0.0839160839160839	1.451769884570734	0.0839160839160839
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	1000	1000	1000	3.627934046942132e-05	3.627934046942132e-05	3.238499596038555e-05	2.729472363209692e-07	14.26775578140039	0.0009990009990009	14.26775578140039	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	5000	5000	4022	3.661316937313688e-05	3.661316937313688e-05	3.745615129551839e-05	5.650343396919423e-06	-0.1491912726651464	0.4561359660084979	-0.1491912726651464	0.4561359660084979
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	5000	5000	4022	3.661316937313688e-05	3.661316937313688e-05	3.621899327423199e-05	4.657174939855839e-07	0.8463845657408194	0.1298701298701298	0.8463845657408194	0.1298701298701298
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	5000	5000	4022	3.661316937313688e-05	3.661316937313688e-05	4.20710406756718e-05	9.729459149898892e-06	-0.5609634840382304	0.6683316683316683	-0.5609634840382304	0.6683316683316683
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	5000	5000	4022	3.661316937313688e-05	3.661316937313688e-05	3.4490376006617826e-05	1.0372592912022637e-06	2.0465407102389697	0.0299700299700299	2.0465407102389697	0.0299700299700299
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	5000	5000	4022	3.661316937313688e-05	3.661316937313688e-05	3.704419522555195e-05	1.4526565168258317e-07	-2.967156016736147	0.998001998001998	-2.967156016736147	0.998001998001998
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	pooled	100	100	100	5.97744992193831e-05	5.97744992193831e-05	6.0728975684660335e-05	1.1294747163096e-05	-0.0845062267879581	0.4991252186953261	-0.0845062267879581	0.4991252186953261
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	100	100	100	5.97744992193831e-05	5.97744992193831e-05	5.888847639460955e-05	5.063227680373423e-07	1.7499170108585829	0.0589410589410589	1.7499170108585829	0.0589410589410589
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	100	100	100	5.97744992193831e-05	5.97744992193831e-05	6.548201988079281e-05	1.4754966349206528e-05	-0.3868203102826216	0.5814185814185814	-0.3868203102826216	0.5814185814185814
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	100	100	100	5.97744992193831e-05	5.97744992193831e-05	5.877090724385586e-05	1.618481626251552e-05	0.0620082402697139	0.3576423576423576	0.0620082402697139	0.3576423576423576
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	100	100	100	5.97744992193831e-05	5.97744992193831e-05	5.977449921938311e-05	1.3559308506083394e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	pooled	500	500	500	7.108826918923395e-05	7.108826918923395e-05	7.251816928637337e-05	1.109014679724382e-05	-0.1289342804276299	0.501374656335916	-0.1289342804276299	0.501374656335916
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	500	500	500	7.108826918923395e-05	7.108826918923395e-05	7.020984695303401e-05	6.027987557163981e-07	1.457239630755342	0.0809190809190809	1.457239630755342	0.0809190809190809
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	500	500	500	7.108826918923395e-05	7.108826918923395e-05	8.168004703687169e-05	1.8098548029929812e-05	-0.5852280431624662	0.6783216783216783	-0.5852280431624662	0.6783216783216783
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	500	500	500	7.108826918923395e-05	7.108826918923395e-05	6.709451396635387e-05	6.600310836054227e-06	0.6050859303571247	0.2477522477522477	0.6050859303571247	0.2477522477522477
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	500	500	500	7.108826918923395e-05	7.108826918923395e-05	7.108826918923394e-05	1.3559308506083394e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	pooled	1000	1000	1000	6.845069471318643e-05	6.845069471318643e-05	6.88265679715083e-05	1.0244286143380983e-05	-0.0366910151728554	0.4478880279930017	-0.0366910151728554	0.4478880279930017
artista_axolotl	artista_axolotl	Ambystoma mexicanum	30DPI	Stereo-seq cellbin	embedding_cosine	9252	17	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	1000	1000	1000	6.845069471318643e-05	6.845069471318643e-05	6.75967538141872e-05	5.751000239104781e-07	1.4848563093298652	0.0769230769230769	1.4848563093298652	0.0769230769230769
